parent,child
h7,g__Pseudomonas|s__taetrolens
h7,g__Wolinella|s__succinogenes
h1,g__Helicobacter|s__heilmannii
h5,g__Pseudomonas|s__sp. LTGT-11-2Z
h7,g__Coraliomargarita|s__akajimensis
h2,g__Brevundimonas|s__subvibrioides
h8,g__Microbacterium|s__sp. CGR1
h3,g__Pseudomonas|s__sp. 1909-1
h0,g__Anoxybacillus|s__amylolyticus
h9,g__Halomonas|s__sp. 1513
h9,g__Sphingobium|s__fuliginis
h9,g__Phreatobacter|s__stygius
7,g__Streptococcus|s__infantis
h8,g__Geobacillus|s__sp. WCH70
h1,g__Streptococcus|s__sp. HSISS1
h2,g__Acidianus|s__brierleyi
h0,g__Mycolicibacillus|s__koreensis
h0,g__Haemophilus|s__parainfluenzae
h3,g__Rahnella|s__sp. WMR114
h0,g__Marinobacter|s__similis
h5,g__Halioglobus|s__japonicus
h2,g__Deinococcus|s__actinosclerus
h6,g__Candidatus Pelagibacter|s__sp. IMCC9063
h1,g__Sphingobium|s__amiense
h8,g__Hymenobacter|s__sp. S2-20-2
h4,g__Marinomonas|s__arctica
h9,g__Melaminivora|s__sp. SC2-9
h0,g__Chromobacterium|s__vaccinii
h5,g__Actinomyces|s__howellii
h8,g__Chitinophaga|s__sp. MD30
h8,g__Algoriphagus|s__sp. Y33
h4,g__Roseivivax|s__sp. THAF40
h6,g__Ferrimonas|s__sp. S7
c__Epsilonproteobacteria,g__Malaciobacter|s__Arcobacter canalis
h5,g__Pseudoalteromonas|s__spongiae
h8,g__Hathewaya|s__histolytica
h1,g__Limnochorda|s__endosymbiont 'TC1' of Trimyema compressum
h5,g__Salmonella|s__sp. SJTUF14076
h2,g__Anaplasma|s__phagocytophilum
h7,g__Virgibacillus|s__sp. MSP4-1
h4,g__Frankia|s__Candidatus Frankia datiscae
c__Alphaproteobacteria,g__Ancylobacter|s__sp. TS-1
h4,g__Bradyrhizobium|s__ottawaense
h6,g__Synechococcus|s__sp. M16.1
h3,g__Bdellovibrio|s__exovorus
h1,g__Plantactinospora|s__sp. BC1
h2,g__Calditerrivibrio|s__nitroreducens
h6,g__Mycolicibacterium|s__gadium
h9,g__Methanosarcina|s__mazei
h4,g__Cloacibacillus|s__porcorum
h4,g__Rothia|s__dentocariosa
h2,g__Salinivibrio|s__sp. YCSC6
h4,g__Polaribacter|s__sp. L3A8
h2,g__Paenibacillus|s__sp. JZ16
h2,g__Methanoregula|s__formicica
h3,g__Thermobispora|s__bispora
output,252
h1,g__Sphingosinithalassobacter|s__sp. CS137
h2,g__Pseudoalteromonas|s__sp. Scap25
h7,g__Sporosarcina|s__ureae
h6,g__Pseudomonas|s__chlororaphis
h6,g__Methylophilus|s__sp. TWE2
h6,g__Polaromonas|s__sp. E5S
h0,g__Paraburkholderia|s__sp. 7MH5
h1,g__Dickeya|s__solani
h2,g__Mycoplasma|s__dispar
h6,g__Paenibacillus|s__cellulositrophicus
h8,g__Jonquetella|s__anthropi
h9,g__Klebsiella|s__sp. WP8-S18-ESBL-06
h3,g__Candidatus Protochlamydia|s__amoebophila
h4,g__Vibrio|s__furnissii
h9,g__Arachidicoccus|s__soli
h9,g__Corynebacterium|s__endometrii
9,g__Acinetobacter|s__baumannii
h1,g__Gracilibacillus|s__sp. SCU50
h6,g__Bartonella|s__apis
h5,g__Salinimonas|s__lutimaris
CO2Productionexport,g__Zymomonas|s__mobilis
h5,g__Roseivivax|s__sp. THAF197b
h3,g__Klebsiella|s__pneumoniae
h3,g__Lentilitoribacter|s__sp. Alg239-R112
c__Gammaproteobacteria,g__Acinetobacter|s__larvae
h4,g__Arthrobacter|s__sp. NEB 688
14,g__Pseudomonas|s__aeruginosa
h2,g__Trichodesmium|s__erythraeum
h2,g__Labrenzia|s__aggregata
h4,g__Limnochorda|s__endosymbiont 'TC1' of Trimyema compressum
output,NiacinVitaminB3NicotinicacidNicotinateNicotinamideVitaminB3Consumptionimportproductionexport
169,g__Actinotalea|s__sp. JY-7876
h5,g__Colwellia|s__sp. 20A7
h1,g__Geobacillus|s__sp. Y4.1MC1
h3,g__Prevotella|s__fusca
h3,g__Trueperella|s__sp. 19M2397
h6,g__Acinetobacter|s__schindleri
h5,g__Geminocystis|s__sp. NIES-3709
h8,g__Paenibacillus|s__beijingensis
h8,g__Cylindrospermum|s__stagnale
h6,g__Xanthomonas|s__oryzae
h6,g__Frondihabitans|s__sp. 762G35
c__Gammaproteobacteria,g__Rahnella|s__inusitata
c__,g__Candidatus Nitrosotenuis|s__sp. DW1
h8,g__Microbacterium|s__sp. WY121
h8,g__Shigella|s__flexneri
h0,g__Paracoccus|s__sanguinis
h1,g__Bacillus|s__sp. SDLI1
output,304
h0,g__Aeromonas|s__schubertii
h8,g__Arthrobacter|s__sp. NEB 688
h7,g__Mycoplasmopsis|s__glycophila
h6,g__Pseudomonas|s__agarici
h3,g__Candidatus Vampirococcus|s__archaeovorus
h2,g__Desulfobacca|s__acetoxidans
h4,g__Hymenobacter|s__sp. DG25B
c__Alphaproteobacteria,g__Roseicitreum|s__antarcticum
h5,g__Enterobacter|s__bugandensis
h6,g__Synechococcus|s__sp. PCC 7117
h9,g__Sulfuriflexus|s__mobilis
h5,g__Gramella|s__forsetii
c__Gammaproteobacteria,g__Erwinia|s__amylovora
h9,g__Streptomyces|s__dengpaensis
c__Gammaproteobacteria,g__Enterobacter|s__cloacae complex sp. ECNIH7
h5,g__Serratia|s__sp. SCBI
h9,g__Yersinia|s__sp. KBS0713
h4,g__Marinomonas|s__mediterranea
126,g__Aquifex|s__aeolicus
h1,g__Virgibacillus|s__sp. 6R
h7,g__Pseudomonas|s__xanthomarina
h7,g__Serratia|s__sp. JKS000199
h6,g__Francisella|s__sp. MA067296
h0,g__Streptomyces|s__sp. WAC 06738
h3,g__Kerstersia|s__gyiorum
h9,g__Prevotella|s__jejuni
h4,g__Nesterenkonia|s__sp. NBAIMH1
h5,g__Staphylococcus|s__delphini
h8,g__Blautia|s__sp. YL58
h1,g__Riemerella|s__anatipestifer
h2,g__Brevibacterium|s__sp. o2
h2,g__Tepidiforma|s__bonchosmolovskayae
h6,g__Arthrobacter|s__sp. Rue61a
h6,g__Proteus|s__sp. ZN5
h9,g__Pantoea|s__alhagi
c__Alphaproteobacteria,g__Sphingobium|s__herbicidovorans
h4,g__Burkholderia|s__cepacia
h7,g__Siansivirga|s__zeaxanthinifaciens
h9,g__Aliarcobacter|s__faecis
h1,g__Mycobacterium|s__paragordonae
h2,g__Paenibacillus|s__terrae
h0,g__Sporosarcina|s__sp. PTS2304
L-TryptophanTryptophanConsumptionimport,g__Acidovorax|s__avenae
2,g__Enterococcus|s__thailandicus
h5,g__Microlunatus|s__phosphovorus
h7,g__Mycoplasma|s__orale
h2,g__Anabaena|s__sp. WA102
h5,g__Enterobacter|s__sp. E20
h0,g__Acinetobacter|s__sp. TGL-Y2
h9,g__Maribacter|s__sp. HTCC2170
h6,g__Apibacter|s__sp. B3706
h7,g__Rodentibacter|s__pneumotropicus
c__Actinobacteria,g__Nocardioides|s__sp. JQ2195
h3,g__Tepidanaerobacter|s__acetatoxydans
h4,g__Methanocorpusculum|s__labreanum
h6,g__Streptomyces|s__sp. M56
h5,g__Acinetobacter|s__sp. WCHAc010052
h1,g__Dolosigranulum|s__pigrum
h8,g__Gemella|s__morbillorum
h1,g__Candidatus Nitrosotalea|s__devanaterra
h7,g__Burkholderia|s__sp. KBS0801
h5,g__Cupriavidus|s__gilardii
h6,g__Thermomonospora|s__curvata
h1,g__Bacillus|s__luti
h2,g__Mycolicibacterium|s__psychrotolerans
h5,g__Mesorhizobium|s__sp. NZP2234
h8,g__Mucilaginibacter|s__paludis
h9,g__Desulfurobacterium|s__thermolithotrophum
h1,g__Enterobacter|s__hormaechei
h1,g__Edwardsiella|s__tarda
h4,g__Micrococcus|s__sp. 28
h3,g__Basilea|s__psittacipulmonis
h1,g__Streptococcus|s__koreensis
h5,g__Campylobacter|s__hyointestinalis
h7,g__Vibrio|s__vulnificus
h1,g__Scytonema|s__sp. NIES-4073
h4,g__Stenotrophomonas|s__sp. ZAC14A_NAIMI4_1
h6,g__Aequorivita|s__sp. H23M31
h4,g__Hymenobacter|s__qilianensis
h9,g__Pseudomonas|s__sp. GLE121
h7,g__Ewingella|s__americana
h6,g__Cupriavidus|s__nantongensis
c__Epsilonproteobacteria,g__Aliarcobacter|s__faecis
29,g__Pseudomonas|s__mediterranea
h9,g__Gemella|s__haemolysans
h8,g__Streptococcus|s__sp. FDAARGOS_522
output,GlycerolConsumptionimport
h3,g__Pseudomonas|s__sp. DY-1
h5,g__Marinovum|s__algicola
h1,g__Alkalilimnicola|s__ehrlichii
c__Gammaproteobacteria,g__Pseudomonas|s__furukawaii
h0,g__Streptococcus|s__sp. HSISS3
h6,g__Nonlabens|s__sp. MJ115
BiotinVitaminB7Consumptionimport,g__Listeria|s__monocytogenes
h9,g__Paenibacillus|s__barcinonensis
HemicelluloseMacromoleculedegradation,g__Butyrivibrio|s__fibrisolvens
h3,g__Polaribacter|s__vadi
h4,g__Cellulosilyticum|s__sp. WCF-2
h0,g__Comamonas|s__sp. 7D-2
h0,g__Enterobacter|s__sp. DSM 30060
h9,g__Methylococcus|s__capsulatus
h3,g__Erythrobacter|s__aureus
c__Gammaproteobacteria,g__Hydrogenovibrio|s__marinus
h7,g__Anaerococcus|s__mediterraneensis
h7,g__Streptomyces|s__fungicidicus
h8,g__Blautia|s__hansenii
h9,g__Leisingera|s__sp. NJS201
c__Gammaproteobacteria,g__Microbulbifer|s__hydrolyticus
c__Bacilli,g__Bacillus|s__luti
h1,g__Maribacter|s__dokdonensis
h0,g__Psychrobacter|s__sp. YP14
h4,g__Gordonia|s__alkanivorans
h5,g__Streptomyces|s__sp. CRXT-G-22
h4,g__Anseongella|s__ginsenosidimutans
h4,g__Sporolactobacillus|s__terrae
h2,g__Brevundimonas|s__sp. M20
h1,g__Defluviimonas|s__alba
h6,g__Streptomyces|s__sp. 604F
h0,g__Bacillus|s__sp. Lzh-5
h8,g__Corynebacterium|s__variabile
h9,g__Xanthomonas|s__perforans
h8,g__Neisseria|s__dentiae
h0,g__Nissabacter|s__sp. SGAir0207
c__Gammaproteobacteria,g__Oceanicoccus|s__sagamiensis
h1,g__Treponema|s__denticola
c__Bacilli,g__Paenibacillus|s__barcinonensis
h5,g__Weissella|s__diestrammenae
h9,g__Aminobacter|s__sp. SR38
h0,g__Hydrocarboniclastica|s__marina
h2,g__Pseudomonas|s__sp. R4-39-08
2,g__Ligilactobacillus|s__Lactobacillus saerimneri
h5,g__Variovorax|s__sp. PMC12
h8,g__Aquisphaera|s__giovannonii
h9,g__Halorubrum|s__trapanicum
h4,g__Pseudoarcobacter|s__acticola
h5,g__Bacillus|s__sp. YP1
h1,g__Rothia|s__aeria
h2,g__Malaciobacter|s__Arcobacter pacificus
h3,g__Hafnia|s__alvei
h7,g__Leuconostoc|s__gelidum
h1,g__Desulfurobacterium|s__thermolithotrophum
h1,g__Methanosarcina|s__barkeri
h3,g__Microbacterium|s__schleiferi
c__Actinobacteria,g__Mycobacterium|s__celatum
h0,g__Streptomyces|s__sp. CB04723
output,65
h0,g__Aliarcobacter|s__faecis
h8,g__Ensifer|s__mexicanus
h7,g__Lachnoclostridium|s__[Clostridium] scindens
h8,g__Robiginitalea|s__biformata
h7,g__Mesorhizobium|s__sp. M2A.F.Ca.ET.046.03.2.1
h5,g__Paenibacillus|s__antarcticus
h3,g__Acholeplasma|s__palmae
h5,g__Halomonas|s__sp. JS92-SW72
h2,g__Klebsiella|s__sp. P1CD1
h1,g__Companilactobacillus|s__Lactobacillus crustorum
h6,g__Spirosoma|s__sp. BT328
h7,g__Achromobacter|s__ruhlandii
h0,g__Mycobacterium|s__celatum
h4,g__Slackia|s__heliotrinireducens
h6,g__Chlorobium|s__limicola
h5,g__Methylocystis|s__parvus
h6,g__Peptoclostridium|s__acidaminophilum
h6,g__Bacillus|s__thuringiensis
h6,g__Altererythrobacter|s__ishigakiensis
h5,g__Cronobacter|s__condimenti
h6,g__Rhizobium|s__phaseoli
h6,g__Oryzomicrobium|s__terrae
h6,g__Polaromonas|s__sp. H1N
h3,g__Streptobacillus|s__moniliformis
h1,g__Nitrospira|s__moscoviensis
h9,g__Mycoplasmopsis|s__gallinacea
h6,g__Streptomyces|s__rubrolavendulae
h8,g__Brevundimonas|s__sp. DS20
CitrateConsumptionimport,g__Acidaminococcus|s__fermentans
c__Thermoprotei,g__Acidilobus|s__sp. 7A
c__Bacilli,g__Ligilactobacillus|s__Lactobacillus acidipiscis
h8,g__Wolbachia|s__endosymbiont of Cimex lectularius
h7,g__Gemella|s__sp. oral taxon 928
h2,g__Phycisphaera|s__mikurensis
h3,g__Streptomyces|s__sp. GF20
h3,g__Plantibacter|s__sp. M259
h5,g__Oceanimonas|s__sp. GK1
h1,g__Wolbachia|s__endosymbiont of Litomosoides sigmodontis
h2,g__Synechococcus|s__sp. LTW-R
h5,g__Microbacterium|s__sp. SGAir0570
h6,g__Rhizobium|s__hidalgonense
h7,g__Mycolicibacterium|s__insubricum
h8,g__Achromobacter|s__ruhlandii
h8,g__Campylobacter|s__curvus
h9,g__Pusillimonas|s__sp. T7-7
h1,g__Thermococcus|s__piezophilus
h6,g__Desulfarculus|s__baarsii
c__Actinobacteria,g__Gordonia|s__iterans
h6,g__Candidatus Tachikawaea|s__gelatinosa
h9,g__Limosilactobacillus|s__Lactobacillus mucosae
h6,g__Sphingobacterium|s__sp. ML3W
h1,g__Brucella|s__suis
h5,g__Pseudoalteromonas|s__phenolica
h3,g__Geobacter|s__uraniireducens
h8,g__Corynebacterium|s__sanguinis
38,g__Nocardioides|s__dokdonensis
h1,g__Methylorubrum|s__populi
h7,g__Cupriavidus|s__gilardii
h6,g__Erythrobacter|s__mangrovi
h3,g__Leisingera|s__aquaemixtae
h9,g__Thiomicrospira|s__aerophila
h5,g__Shewanella|s__denitrificans
3,g__Myroides|s__sp. A21
h3,g__Marivivens|s__sp. JLT3646
h2,g__Paenibacillus|s__ihbetae
h6,g__Spiroplasma|s__poulsonii
h2,g__Acinetobacter|s__oleivorans
h9,g__Candidatus Portiera|s__aleyrodidarum
211,g__Aeromicrobium|s__sp. zg-629
h6,g__Kutzneria|s__albida
h8,g__Rhodococcus|s__triatomae
h7,g__Mycoplasma|s__genitalium
h9,g__Staphylococcus|s__sp. 693-2
c__Thermoprotei,g__Sulfolobus|s__acidocaldarius
c__Mollicutes,g__Mycoplasma|s__sp. NEAQ87857
h3,g__Methylocaldum|s__marinum
h0,g__Vibrio|s__sp. 0908
h5,g__Isoptericola|s__variabilis
h6,g__Bradyrhizobium|s__sp. CCBAU 53421
161,g__Streptomyces|s__antimycoticus
h1,g__Halobacterium|s__sp. DL1
h4,g__Methanohalophilus|s__portucalensis
h7,g__Pseudescherichia|s__vulneris
h8,g__Candidatus Riesia|s__pediculischaeffi
h9,g__Hymenobacter|s__sp. DG25A
h4,g__Thermococcus|s__pacificus
h9,g__Citrobacter|s__sp. SL156
h5,g__Pedobacter|s__suwonensis
h0,g__Candidatus Cytomitobacter|s__indipagum
h9,g__Streptococcus|s__sp. HSISM1
255,g__Nitrospirillum|s__amazonense
LactoseConsumptionimport,g__Streptococcus|s__pyogenes
h0,g__Caldicellulosiruptor|s__bescii
h1,g__Corynebacterium|s__endometrii
h1,g__Arachidicoccus|s__soli
h0,g__Mycobacterium|s__sp. DL90
c__Thermoprotei,g__Acidianus|s__manzaensis
h3,g__Shewanella|s__sediminis
h5,g__Sorangium|s__cellulosum
h0,g__Bacillus|s__haynesii
h4,g__Aquifex|s__aeolicus
h5,g__Bartonella|s__grahamii
CelluloseBeta-D-glucanMacromoleculedegradation,g__Spirochaeta|s__thermophila
12,g__Lelliottia|s__sp. WB101
h9,g__Mycoplasma|s__pullorum
h3,g__Prevotella|s__enoeca
h3,g__Sphingobium|s__sp. RAC03
h2,g__Pseudonocardia|s__sp. HH130629-09
h4,g__Rhodoferax|s__koreense
h6,g__Streptomyces|s__avermitilis
h1,g__Halanaerobium|s__praevalens
h7,g__Methanosphaera|s__stadtmanae
h6,g__Sphingomonas|s__alpina
13-PropanediolConsumptionimportproductionexport,g__Pelobacter|s__carbinolicus
h2,g__Streptomyces|s__sp. CNQ-509
h6,g__Planctomyces|s__sp. SH-PL14
h0,g__Bacillus|s__miscanthi
h4,g__Youhaiella|s__tibetensis
h3,g__Candidatus Annandia|s__adelgestsuga
h0,g__Arcobacter|s__butzleri
h2,g__Lactococcus|s__sp. 1JSPR-7
h9,g__Pedobacter|s__sp. eg
h2,g__Elizabethkingia|s__sp. 2-6
2,g__Peribacillus|s__muralis
h5,g__Arenibacter|s__algicola
c__Gammaproteobacteria,g__Enterobacter|s__cloacae complex sp. FDA-CDC-AR_0164
h4,g__Leuconostoc|s__suionicum
h7,g__Roseburia|s__hominis
h8,g__Mycoplasma|s__Candidatus Mycoplasma haemolamae
h3,g__Elizabethkingia|s__ursingii
h4,g__Corynebacterium|s__geronticis
h2,g__Serratia|s__sp. LS-1
c__Gammaproteobacteria,g__Klebsiella|s__grimontii
h1,g__Methanocaldococcus|s__jannaschii
h2,g__Polaromonas|s__sp. W10N
h9,g__Halorhabdus|s__utahensis
h9,g__Thermococcus|s__sp. CIR10
h2,g__Pseudomonas|s__mediterranea
6,g__Cupriavidus|s__taiwanensis
h4,g__Agrococcus|s__sp. SGAir0287
h7,g__Lelliottia|s__nimipressuralis
h7,g__Methylobacterium|s__sp. WL1
c__Betaproteobacteria,g__Noviherbaspirillum|s__sp. UKPF54
h6,g__Methanothrix|s__Methanosaeta harundinacea
h4,g__Methanosarcina|s__mazei
h6,g__Sphaerobacter|s__thermophilus
h6,g__Helicobacter|s__suis
h9,g__Auricoccus|s__indicus
h9,g__Streptomyces|s__sp. HM190
h5,g__Serratia|s__plymuthica
c__Actinobacteria,g__Tsukamurella|s__tyrosinosolvens
h0,g__Aeromonas|s__sp. CA23
h1,g__Weissella|s__viridescens
h2,g__Streptomyces|s__cyaneogriseus
h7,g__Blattabacterium|s__sp. DPU
h8,g__Mycetocola|s__sp. 449
h0,g__Aquimarina|s__sp. AD1
h5,g__Endomicrobium|s__proavitum
c__Cytophagia,g__Bernardetia|s__litoralis
h2,g__Planococcus|s__dechangensis
h5,g__Rhizorhabdus|s__dicambivorans
h3,g__Capnocytophaga|s__haemolytica
h3,g__Halothiobacillus|s__neapolitanus
h4,g__Formosa|s__sp. Hel3_A1_48
c__Bacilli,g__Streptococcus|s__troglodytae
h2,g__Staphylococcus|s__xylosus
h5,g__Borrelia|s__sp. A-FGy1
h7,g__Streptococcus|s__australis
h4,g__Methylobacterium|s__sp. WL1
4,g__Kosakonia|s__pseudosacchari
h9,g__Kingella|s__kingae
h6,g__Rhodococcus|s__aetherivorans
h1,g__Xanthomonas|s__phaseoli
2,g__Tepidanaerobacter|s__acetatoxydans
h2,g__Arthrobacter|s__citreus
h7,g__Janibacter|s__indicus
h8,g__Spiroplasma|s__corruscae
h4,g__Chromobacterium|s__violaceum
h3,g__Rhizobium|s__sp. IE4771
h4,g__Latilactobacillus|s__Lactobacillus graminis
h1,g__Wolbachia|s__endosymbiont of Cruorifilaria tuberocauda
h9,g__Streptomyces|s__lincolnensis
h9,g__Oceanicoccus|s__sagamiensis
h5,g__Leptospira|s__santarosai
h2,g__Streptomyces|s__pristinaespiralis
h9,g__Collimonas|s__fungivorans
h2,g__Aeromonas|s__sp. ASNIH4
h9,g__Azospirillum|s__sp. TSH58
c__Alphaproteobacteria,g__Methylobacterium|s__currus
h0,g__Streptococcus|s__sp. HSISM1
h7,g__Bartonella|s__grahamii
h8,g__Gloeothece|s__citriformis
h2,g__Leclercia|s__sp. J807
AcetateProductionexport,g__Odoribacter|s__splanchnicus
h6,g__Filifactor|s__alocis
h9,g__Candidatus Cytomitobacter|s__indipagum
h8,g__Nostoc|s__linckia
h5,g__Chryseobacterium|s__shandongense
h0,g__Thermofilum|s__adornatum
h9,g__Chryseobacterium|s__sp. G0201
h0,g__Bacillus|s__sp. FDAARGOS_527
h5,g__Bacillus|s__atrophaeus
h5,g__Marinobacter|s__sp. NP-4(2019)
h2,g__Enterobacter|s__cloacae complex sp.
h6,g__Sphingomonas|s__sp. LK11
h0,g__Citrobacter|s__rodentium
NitrateConsumptionimport,g__Hyphomicrobium|s__denitrificans
h5,g__Streptomyces|s__venezuelae
h5,g__Sulfurifustis|s__variabilis
h8,g__Bacteroides|s__coprosuis
h5,g__Burkholderia|s__lata
h8,g__Streptococcus|s__parasanguinis
h8,g__Candidatus Xiphinematobacter|s__sp. Idaho Grape
h9,g__Nostoc|s__sp. TCL240-02
h9,g__Methylobacterium|s__nodulans
c__Bacilli,g__Salicibibacter|s__halophilus
h0,g__Pseudomonas|s__sp. DG56-2
h8,g__Neisseria|s__weaveri
h3,g__Candidatus Cyclonatronum|s__proteinivorum
h1,g__Enterococcus|s__saigonensis
h6,g__Salinibaculum|s__litoreum
c__Bacilli,g__Paenibacillus|s__terrae
h0,g__Thiomicrorhabdus|s__indica
h2,g__Blastococcus|s__saxobsidens
h1,g__Rhodococcus|s__rhodochrous
311,g__Halopenitus|s__persicus
h5,g__Microbulbifer|s__sp. SH-1
h0,g__Halomonas|s__titanicae
h9,g__Aquicella|s__siphonis
h0,g__Gordonia|s__sp. KTR9
h8,g__Cutibacterium|s__avidum
h5,g__Granulicella|s__sp. WH15
h7,g__Sandaracinobacter|s__sp. M6
c__Bacilli,g__Laceyella|s__sacchari
h4,g__Sphingopyxis|s__sp. OPL5
h1,g__Polynucleobacter|s__sp. LimPoW16
h6,g__Phytohabitans|s__suffuscus
h0,g__Pseudomonas|s__sp. MYb193
h0,g__Clostridium|s__saccharobutylicum
h6,g__Spiribacter|s__curvatus
h9,g__Xanthomonas|s__campestris
h9,g__Propionibacterium|s__sp. oral taxon 193
h2,g__Bradyrhizobium|s__sp. CCBAU 53421
h7,g__Neobacillus|s__mesonae
h5,g__Romboutsia|s__sp. CE17
h7,g__Leptotrichia|s__hofstadii
h3,g__Calothrix|s__brevissima
h6,g__Leptospira|s__borgpetersenii
h8,g__Carnobacterium|s__maltaromaticum
h1,g__Ignicoccus|s__hospitalis
h9,g__Gloeothece|s__verrucosa
h7,g__Rhizobium|s__etli
h9,g__Pyrococcus|s__sp. ST04
h7,g__Corynebacterium|s__minutissimum
h9,g__Microbulbifer|s__hydrolyticus
h7,g__Clostridium|s__septicum
h2,g__Tessaracoccus|s__defluvii
h3,g__Chryseobacterium|s__sp. 7-3A
h3,g__Prauserella|s__marina
114,g__Chelatococcus|s__sp. CO-6
h9,g__Labilibaculum|s__antarcticum
c__Gammaproteobacteria,g__Alteromonas|s__macleodii
h6,g__Sphaerospermopsis|s__kisseleviana
CO2Productionexport,g__Mycoplasma|s__mobile
h0,g__Kerstersia|s__gyiorum
h0,g__Rhodococcus|s__sp. p52
h3,g__Streptomyces|s__sp. WAC 06738
h9,g__Bacillus|s__sp. ABP14
h3,g__Limosilactobacillus|s__Lactobacillus frumenti
h2,g__Kocuria|s__rhizophila
h3,g__Micrococcus|s__sp. KBS0714
h2,g__Arcobacter|s__butzleri
h6,g__Mesotoga|s__prima
h8,g__Actinobaculum|s__sp. 313
h0,g__Desulfovibrio|s__marinus
h0,g__Arcanobacterium|s__sp. 2701
h7,g__Tamlana|s__sp. UJ94
h0,g__Propionibacterium|s__freudenreichii
h5,g__Ruminococcus|s__bicirculans
h2,g__Pseudopuniceibacterium|s__sp. HQ09
h4,g__Anoxybacillus|s__amylolyticus
h0,g__Shewanella|s__sp. SNU WT4
h4,g__Ochrobactrum|s__quorumnocens
h0,g__Clostridium|s__sp. MF28
h7,g__Rhizobium|s__flavum
c__Gammaproteobacteria,g__Halorhodospira|s__halophila
11,g__Pontibacter|s__russatus
h1,g__Janthinobacterium|s__sp. SNU WT3
h3,g__Nonomuraea|s__gerenzanensis
h5,g__Salmonella|s__sp. SCFS4
h8,g__Geobacillus|s__sp. Y4.1MC1
h9,g__Candidatus Kinetoplastibacterium|s__desouzaii
h6,g__Streptomyces|s__spectabilis
h6,g__Streptomyces|s__sp. 11-1-2
h4,g__Agromyces|s__flavus
h7,g__Cohnella|s__candidum
h5,g__Sporosarcina|s__sp. P33
h3,g__Arachidicoccus|s__soli
c__Bacteroidia,g__Bacteroides|s__ovatus
c__Bacilli,g__Fictibacillus|s__phosphorivorans
h5,g__Mycolicibacterium|s__duvalii
h5,g__Marinobacter|s__fonticola
h6,g__Stanieria|s__sp. NIES-3757
h8,g__Bradyrhizobium|s__sp. CCBAU 53351
c__Alphaproteobacteria,g__Mesorhizobium|s__sp. M7D.F.Ca.US.005.01.1.1
c__Gammaproteobacteria,g__Dickeya|s__fangzhongdai
h8,g__Mariniblastus|s__fucicola
h4,g__Nocardioides|s__sp. HDW12A
h2,g__Rhodococcus|s__sp. PBTS 2
h2,g__Streptomyces|s__nodosus
h5,g__Acidianus|s__brierleyi
h2,g__Sulfurospirillum|s__sp. JPD-1
h3,g__Bosea|s__sp. AS-1
c__Deltaproteobacteria,g__Desulfovibrio|s__vulgaris
SulfateSulfuricacidConsumptionimport,g__Archaeoglobus|s__profundus
46,g__Halobacteroides|s__halobius
21,g__Salimicrobium|s__jeotgali
h7,g__Pseudomonas|s__sp. BJP69
h8,g__Streptomyces|s__finlayi
h7,g__Heliobacterium|s__modesticaldum
H2O2Productionexport,g__Streptococcus|s__australis
h1,g__Lactobacillus|s__sp. JM1
h6,g__Frondihabitans|s__sp. PAMC 28766
h8,g__Amycolatopsis|s__keratiniphila
h1,g__Synechococcus|s__sp. A15-127
h4,g__Fluviicola|s__taffensis
h9,g__Chryseobacterium|s__sp. 3008163
h7,g__Gordonia|s__insulae
h9,g__Arachidicoccus|s__sp. BS20
h9,g__Streptomyces|s__sp. 604F
h1,g__Pseudomonas|s__sp. R2-37-08W
h0,g__Candidatus Solibacter|s__usitatus
h4,g__Corynebacterium|s__sp. ATCC 6931
h5,g__Micromonospora|s__aurantiaca
h2,g__Anaplasma|s__platys
h1,g__Mycoplasma|s__struthionis
h5,g__Candidatus Nitrosocaldus|s__islandicus
h0,g__Cloacibacillus|s__porcorum
h3,g__Bordetella|s__genomosp. 9
c__Gammaproteobacteria,g__Vibrio|s__campbellii
h4,g__Ramlibacter|s__tataouinensis
h7,g__Coxiella|s__endosymbiont of Amblyomma sculptum
h7,g__Bartonella|s__sp. WD16.2
h1,g__Nonomuraea|s__nitratireducens
h8,g__Microbacterium|s__paludicola
FolicacidFolateVitaminB9Consumptionimport,g__Lactobacillus|s__gasseri
h4,g__Staphylococcus|s__hominis
h7,g__Plantactinospora|s__sp. BB1
h3,g__Ensifer|s__mexicanus
c__Actinobacteria,g__Mycolicibacterium|s__aurum
h5,g__Yersinia|s__aldovae
h9,g__Mucilaginibacter|s__ginsenosidivorax
h6,g__Citrobacter|s__sp. RHB20-C16
h4,g__Serratia|s__sp. SCBI
c__Actinobacteria,g__Streptomyces|s__autolyticus
h6,g__Pseudodesulfovibrio|s__aespoeensis
h0,g__Acinetobacter|s__wuhouensis
h6,g__Lancefieldella|s__parvula
h3,g__Pantoea|s__rwandensis
h2,g__Dialister|s__massiliensis
h5,g__Pseudomonas|s__pohangensis
h1,g__Vibrio|s__sp. EJY3
h0,g__Polymorphum|s__gilvum
h5,g__Thermodesulfobacterium|s__geofontis
h3,g__Anoxybacillus|s__kamchatkensis
h5,g__Candidatus Methylopumilus|s__universalis
h7,g__Ralstonia|s__pickettii
output,12-EthanediolEthyleneglycolConsumptionimport
h8,g__Bradyrhizobium|s__guangzhouense
h7,g__Romboutsia|s__hominis
h0,g__Shewanella|s__polaris
h4,g__Planomicrobium|s__glaciei
h3,g__Brucella|s__ceti
