parent,child
h9,g__Halomonas|s__venusta
h5,g__Borrelia|s__turicatae
h6,g__Mycolicibacterium|s__thermoresistibile
h9,g__Mycoplasma|s__hominis
h9,g__Halomonas|s__aestuarii
h6,g__Vitreoscilla|s__filiformis
h1,g__Mycolicibacterium|s__sarraceniae
h7,g__Geobacillus|s__zalihae
h4,g__Leptospira|s__kmetyi
h9,g__Swingsia|s__sp. F3b2
o__Cellvibrionales,g__Cellvibrio|s__sp. KY-GH-1
o__Bacillales,g__Bacillus|s__atrophaeus
h5,g__Sphingomonas|s__sp. AP4-R1
h6,g__Hippea|s__maritima
h1,g__Streptomyces|s__hygroscopicus
h2,g__Burkholderia|s__stabilis
h7,g__Acinetobacter|s__pittii
h1,g__Candidatus Vesicomyosocius|s__Bathymodiolus septemdierum thioautotrophic gill symbiont
h8,g__Apilactobacillus|s__Lactobacillus kunkeei
o__Enterobacterales,g__Citrobacter|s__freundii complex sp. CFNIH4
h2,g__Alkalilimnicola|s__ehrlichii
h1,g__Micromonospora|s__viridifaciens
h4,g__Vagococcus|s__penaei
h7,g__Arcobacter|s__defluvii
h3,g__Diaminobutyricimonas|s__sp. LJ205
D-GlucoseGlucoseConsumptionimport,g__Buchnera|s__aphidicola
h4,g__Lactobacillus|s__paragasseri
h0,g__Novosphingobium|s__sp. KA1
o__Micrococcales,g__Dermabacter|s__vaginalis
h7,g__Candidatus Cardinium|s__hertigii
h3,g__Neisseria|s__animaloris
o__Clostridiales,g__Blautia|s__sp. YL58
h5,g__Pantoea|s__sp. SM3640
18,g__Denitrobacterium|s__detoxificans
136,g__Thermoanaerobacter|s__italicus
H2O2Productionexport,g__Streptococcus|s__vestibularis
h0,g__Hymenobacter|s__nivis
h1,g__Pseudodesulfovibrio|s__piezophilus
h4,g__Micromonospora|s__sp. 28ISP2-46
h6,g__Brevirhabdus|s__pacifica
o__Pseudomonadales,g__Pseudomonas|s__taiwanensis
h7,g__Kosakonia|s__Enterobacteriaceae endosymbiont of Donacia bicoloricornis
HemicelluloseMacromoleculedegradation,g__Actinomyces|s__oris
h2,g__Pantoea|s__sp. SM3640
h5,g__Bacillus|s__glycinifermentans
h6,g__Streptomyces|s__sp. Mg1
h7,g__Shigella|s__sp. LN126
h3,g__Mycolicibacterium|s__doricum
h3,g__Silicimonas|s__algicola
4,g__Mesorhizobium|s__terrae
h4,g__Starkeya|s__sp. ORNL1
h7,g__Chitinimonas|s__arctica
h2,g__Candidatus Cytomitobacter|s__primus
h4,g__Thermococcus|s__sp. AM4
h5,g__Methanobrevibacter|s__ruminantium
o__Vibrionales,g__Vibrio|s__azureus
o__Thermotogales,g__Thermosipho|s__sp. 1070
h1,g__Microbulbifer|s__sp. A4B17
h7,g__Lactobacillus|s__sp. wkB8
h9,g__Gilvibacter|s__sp. SZ-19
h4,g__Desulfovibrio|s__fairfieldensis
h3,g__Anaerohalosphaera|s__lusitana
h5,g__Rheinheimera|s__sp. D18
h4,g__Aeromicrobium|s__sp. A1-2
h8,g__Candidatus Phytoplasma|s__Aster yellows witches'-broom phytoplasma
h1,g__Photorhabdus|s__laumondii
o__Cytophagales,g__Spirosoma|s__sp. CJU-R4
h4,g__Pseudonocardia|s__sp. HH130630-07
o__Endomicrobiales,g__Endomicrobium|s__proavitum
h5,g__Malaciobacter|s__Arcobacter pacificus
h2,g__Escherichia|s__sp. SCLE84
h8,g__Janibacter|s__melonis
h8,g__Streptomyces|s__glomeroaurantiacus
output,185
h7,g__Brucella|s__melitensis
o__Enterobacterales,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri
h4,g__Lactococcus|s__raffinolactis
h7,g__Bartonella|s__sp. A1379B
h7,g__Synechococcus|s__sp. WH 8101
o__Burkholderiales,g__Chitinimonas|s__arctica
h2,g__Staphylococcus|s__caprae
h2,g__Erythrobacter|s__sp. KY5
h3,g__Helicobacter|s__mustelae
h9,g__Amedibacterium|s__intestinale
h5,g__Streptosporangium|s__sp. 'caverna'
o__Rickettsiales,g__Anaplasma|s__ovis
h5,g__Asticcacaulis|s__excentricus
h7,g__Caldicellulosiruptor|s__bescii
h6,g__Listeria|s__innocua
h8,g__Novosphingobium|s__sp. ES2-1
o__Halobacteriales,g__Halodesulfurarchaeum|s__formicicum
121,g__Herbaspirillum|s__hiltneri
h4,g__Bacillus|s__atrophaeus
h0,g__Anoxybacillus|s__sp. PDR2
D-GlucoseGlucoseConsumptionimport,g__Faecalibacterium|s__prausnitzii
h4,g__Serratia|s__proteamaculans
h6,g__Candidatus Fukatsuia|s__symbiotica
h6,g__Candidatus Desulfofervidus|s__auxilii
h9,g__Nakamurella|s__multipartita
h7,g__Flavobacterium|s__indicum
h9,g__Nocardia|s__seriolae
h8,g__Neochlamydia|s__sp. S13
h7,g__Paenibacillus|s__yonginensis
o__Bacillales,g__Bacillus|s__gobiensis
o__Lactobacillales,g__Lactococcus|s__piscium
h6,g__Acinetobacter|s__pittii
h3,g__Sphingorhabdus|s__lacus
h4,g__Chlamydia|s__sp. H15-1957-10C
h7,g__Mesotoga|s__prima
h6,g__Cupriavidus|s__pinatubonensis
h9,g__Lysobacter|s__sp. CW239
h9,g__Microbulbifer|s__sp. A4B17
h7,g__Leptotrichia|s__trevisanii
h0,g__Candidatus Pelagibacter|s__sp. RS39
h2,g__Methylacidiphilum|s__infernorum
h5,g__Plesiomonas|s__shigelloides
h5,g__Cronobacter|s__universalis
h8,g__Herbaspirillum|s__huttiense
o__Spirochaetales,g__Spirochaeta|s__thermophila
h2,g__Chlamydia|s__sp. H15-1957-10C
h1,g__Paracoccus|s__haeundaensis
h0,g__Chromobacterium|s__sp. ATCC 53434
h4,g__Liberibacter|s__Candidatus Liberibacter americanus
h4,g__Nonomuraea|s__nitratireducens
h0,g__Pseudomonas|s__sp. 31-12
h4,g__Marinobacter|s__sp. Arc7-DN-1
h6,g__Mycoplasma|s__crocodyli
h4,g__Ligilactobacillus|s__Lactobacillus murinus
h8,g__Flavobacterium|s__kingsejongi
h9,g__Arcobacter|s__lekithochrous
h1,g__Methylomusa|s__anaerophila
h9,g__Thiobacillus|s__denitrificans
h4,g__Vibrio|s__sp. ZWAL4003
h7,g__Streptomyces|s__violaceoruber
h7,g__Kangiella|s__koreensis
h3,g__Neptunomonas|s__concharum
h6,g__Nitrospira|s__moscoviensis
h6,g__Thauera|s__humireducens
h7,g__Pelolinea|s__submarina
h3,g__Tomitella|s__sp. HY188
h1,g__Leucobacter|s__muris
GlycolithocholateConsumptionimport,g__Bifidobacterium|s__animalis
h1,g__Nocardioides|s__mesophilus
D-PsicoseConsumptionimport,g__Bifidobacterium|s__bifidum
h7,g__Chelativorans|s__sp. BNC1
SulfateSulfuricacidConsumptionimport,g__Archaeoglobus|s__profundus
o__Burkholderiales,g__Polynucleobacter|s__difficilis
CO2Productionexport,g__Lactobacillus|s__helveticus
h6,g__Bacillus|s__methanolicus
o__Myxococcales,g__Corallococcus|s__coralloides
h0,g__Geobacillus|s__sp. 44C
h2,g__Geovibrio|s__thiophilus
h0,g__Methanothrix|s__Methanosaeta harundinacea
4-AminobutyrateGABAProductionexport,g__Bifidobacterium|s__dentium
o__Cytophagales,g__Runella|s__sp. SP2
h5,g__Desulfovibrio|s__Candidatus Desulfovibrio trichonymphae
h7,g__Rickettsia|s__rickettsii
h6,g__Lachnoclostridium|s__[Clostridium] scindens
h8,g__Erythrobacter|s__flavus
h1,g__Halorussus|s__sp. RC-68
o__Micrococcales,g__Plantibacter|s__sp. PA-3-X8
h3,g__Helicobacter|s__cinaedi
h4,g__Psychrobacter|s__sp. P11F6
h7,g__Citrobacter|s__koseri
h3,g__Neisseria|s__wadsworthii
h4,g__Colwellia|s__sp. Arc7-635
270,g__Paraburkholderia|s__sp. 7Q-K02
h6,g__Pseudomonas|s__brassicacearum
151,g__Lactobacillus|s__dextrinicus
o__Coriobacteriales,g__Olsenella|s__timonensis
h1,g__Caldicellulosiruptor|s__owensensis
h0,g__Candidatus Methylopumilus|s__rimovensis
h1,g__Thiomonas|s__intermedia
h9,g__Thermococcus|s__sp. AM4
h6,g__Klebsiella|s__quasivariicola
h1,g__Rhizobium|s__hidalgonense
h4,g__Desulfovibrio|s__vulgaris
L-MalateS-MalateL-MalicacidMalateD-MalateR-MalateConsumptionimport,g__Rhodobacter|s__capsulatus
o__Caulobacterales,g__Brevundimonas|s__sp. 'scallop'
336,g__Bartonella|s__ancashensis
h1,g__Sulfurospirillum|s__sp. JPD-1
h1,g__Lysobacter|s__sp. TY2-98
h6,g__Ectothiorhodospira|s__haloalkaliphila
h6,g__Synechococcus|s__sp. CC9605
SulfurElementalsulfurConsumptionimport,g__Sulfolobus|s__acidocaldarius
h7,g__Geobacillus|s__subterraneus
h9,g__Sphingobacterium|s__hotanense
h4,g__Sphaerochaeta|s__globosa
h7,g__Halomonas|s__sp. JS92-SW72
h0,g__Lactococcus|s__sp. TMW21615
h5,g__Raineyella|s__sp. CBA3103
h2,g__Tomitella|s__sp. HY188
o__Propionibacteriales,g__Acidipropionibacterium|s__jensenii
h4,g__Bartonella|s__sp. Raccoon60
o__Corynebacteriales,g__Mycobacterium|s__florentinum
h3,g__Polaribacter|s__vadi
o__Flavobacteriales,g__Blattabacterium|s__punctulatus
h8,g__Clostridium|s__aceticum
o__Alteromonadales,g__Pseudoalteromonas|s__sp. 16-SW-7
h3,g__Streptomyces|s__sp. Z022
h1,g__Actinomyces|s__sp. oral taxon 897
h8,g__Jeotgalicoccus|s__saudimassiliensis
h3,g__Thermoactinomyces|s__vulgaris
h0,g__Campylobacter|s__showae
h4,g__Mycoplasma|s__wenyonii
h0,g__Synechococcus|s__sp. A15-62
RaffinoseConsumptionimport,g__Butyrivibrio|s__proteoclasticus
h4,g__Acinetobacter|s__sp. BEC1-S18-ESBL-01
h4,g__Mycolicibacterium|s__chitae
h5,g__Chitinophaga|s__caeni
o__Rhodocyclales,g__Thauera|s__hydrothermalis
h5,g__Sporosarcina|s__ureilytica
h5,g__Haloplanus|s__rallus
h2,g__Microvirga|s__ossetica
h7,g__Halomonas|s__socia
h7,g__Carnobacterium|s__sp.
o__Bacillales,g__Paenibacillus|s__graminis
h2,g__Agrobacterium|s__rhizogenes
h2,g__Paenibacillus|s__sp. UniB2
h7,g__Acidibrevibacterium|s__fodinaquatile
h5,g__Chloroflexus|s__aggregans
h7,g__Oricola|s__sp. MEBiC13590
h9,g__Paraburkholderia|s__terricola
o__Corynebacteriales,g__Rhodococcus|s__fascians
o__Alteromonadales,g__Alteromonas|s__mediterranea
h0,g__Mycoplasma|s__sp. NEAQ87857
h7,g__Maribacter|s__sp. MJ134
h7,g__Campylobacter|s__sp. CFSAN093226
h3,g__Sphingosinithalassobacter|s__sp. CS137
h9,g__Polynucleobacter|s__difficilis
h2,g__Streptococcus|s__acidominimus
h9,g__Bacillus|s__weihaiensis
h3,g__Corynebacterium|s__sp. 1959
h5,g__Pseudomonas|s__fluorescens
h6,g__Citrobacter|s__sp. RHBSTW-00424
h9,g__Acetobacter|s__tropicalis
h0,g__Thermotoga|s__profunda
h7,g__Rahnella|s__sp. WMR114
o__Micrococcales,g__Microcella|s__alkaliphila
o__Sphingomonadales,g__Sphingomonas|s__sp. HMP6
h3,g__Actinomadura|s__sp. NAK00032
h8,g__Bacillus|s__sp. CS13
h4,g__Acidaminococcus|s__intestini
h8,g__Sphingomonas|s__sp. HDW15B
h4,g__Mycobacterium|s__xenopi
h8,g__Nostoc|s__sphaeroides
h2,g__Marinomonas|s__sp. MWYL1
h9,g__Planobacterium|s__Chryseobacterium taklimakanense
h3,g__Gordonia|s__sp. YC-JH1
output,290
h4,g__Pseudomonas|s__sp. LH1G9
h3,g__Chromobacterium|s__paludis
h6,g__Sinorhizobium|s__medicae
h9,g__Ilumatobacter|s__coccineus
h9,g__Lactobacillus|s__amylovorus
h3,g__Rubrivivax|s__gelatinosus
o__Bacillales,g__Bacillus|s__mycoides
o__Enterobacterales,g__Raoultella|s__Enterobacteriaceae endosymbiont of Donacia vulgaris
h3,g__Pantoea|s__sp. MT58
h5,g__Paenibacillus|s__sp. URB8-2
o__Mycoplasmatales,g__Mycoplasma|s__conjunctivae
h3,g__Bradyrhizobium|s__sp. CCBAU 51753
h9,g__Rhodococcus|s__fascians
h7,g__Aminobacter|s__aminovorans
h7,g__Wolbachia|s__pipientis
h4,g__Janthinobacterium|s__sp. B9-8
h9,g__Sphingomonas|s__sp. HDW15B
h2,g__Clostridium|s__intestinale
o__Pasteurellales,g__Frederiksenia|s__canicola
h4,g__Pseudomonas|s__sp. 31-12
h9,g__Burkholderia|s__pseudomultivorans
h7,g__Desulfosporosinus|s__meridiei
h5,g__Capnocytophaga|s__sp. FDAARGOS_737
h2,g__Corynebacterium|s__sp. 4H37-19
h6,g__Bacillus|s__sp. FJAT-45348
h9,g__Bradyrhizobium|s__lablabi
122,g__Chitinolyticbacter|s__meiyuanensis
h5,g__Actinopolyspora|s__erythraea
h7,g__Eubacterium|s__callanderi
h8,g__Costertonia|s__aggregata
h6,g__Paraglaciecola|s__sp. L1A13
h6,g__Pseudomonas|s__luteola
o__Lactobacillales,g__Streptococcus|s__urinalis
h0,g__Paenibacillus|s__sp. FSL R7-0331
h5,g__Pseudomonas|s__putida
h4,g__Shewanella|s__maritima
o__Bacillales,g__Paenibacillus|s__psychroresistens
h9,g__Psychromonas|s__sp. CNPT3
h5,g__Synechococcus|s__sp. KORDI-49
43,g__Kitasatospora|s__setae
h5,g__Wolbachia|s__endosymbiont of Cruorifilaria tuberocauda
h1,g__Pyrococcus|s__furiosus
h2,g__Chitinophaga|s__pinensis
h8,g__Stenotrophomonas|s__sp. YAU14A_MKIMI4_1
h1,g__Synechococcus|s__sp. PCC 7002
h2,g__Halomicrobium|s__sp. LC1Hm
h1,g__Halobacillus|s__mangrovi
h2,g__Aggregatibacter|s__actinomycetemcomitans
h2,g__Streptomyces|s__sp. CB04723
h5,g__Thermobispora|s__bispora
h6,g__Altererythrobacter|s__epoxidivorans
h6,g__Streptomyces|s__sp. 14R-10
h9,g__Bacillus|s__mycoides
h2,g__Microcella|s__alkaliphila
h3,g__Leptospira|s__borgpetersenii
h5,g__Corynebacterium|s__frankenforstense
o__Halobacteriales,g__Halomicrobium|s__mukohataei
h9,g__Thermomonas|s__sp. HDW16
output,ButanolProductionexport
h3,g__Brevibacillus|s__brevis
h8,g__Agromyces|s__sp. LHK192
h1,g__Campylobacter|s__insulaenigrae
h1,g__Brevundimonas|s__diminuta
h3,g__Clostridium|s__fermenticellae
h8,g__Leptospira|s__biflexa
h2,g__Capnocytophaga|s__canimorsus
h6,g__Sinorhizobium|s__fredii
h6,g__Devosia|s__sp. D6-9
o__Pseudomonadales,g__Pseudomonas|s__sp. ABC1
h9,g__Rickettsia|s__sibirica
h0,g__Cyclobacterium|s__marinum
h4,g__Pseudarthrobacter|s__sp. NBSH8
h8,g__Bacillus|s__toyonensis
o__Synechococcales,g__Thermoleptolyngbya|s__sp. PKUAC-SCTA183
h0,g__Limnohabitans|s__sp. 63ED37-2
h6,g__Bacillus|s__siamensis
h3,g__Paenibacillus|s__sp. FSL R7-0331
h3,g__Streptomyces|s__lincolnensis
h3,g__Hirschia|s__baltica
h7,g__Mycetohabitans|s__rhizoxinica
h4,g__Ruegeria|s__sp. AD91A
h8,g__Truepera|s__radiovictrix
h8,g__Dichelobacter|s__nodosus
h9,g__Corynebacterium|s__ulcerans
h9,g__Desulfurobacterium|s__thermolithotrophum
h2,g__Achromobacter|s__insolitus
h7,g__Candidatus Kinetoplastibacterium|s__crithidii
h8,g__Lysobacter|s__sp. H23M41
h5,g__Pseudomonas|s__chlororaphis
h8,g__Candidatus Phytoplasma|s__Wheat blue dwarf phytoplasma
h2,g__Tistrella|s__mobilis
h5,g__Ramlibacter|s__tataouinensis
h9,g__Methanosphaera|s__sp. BMS
o__Nevskiales,g__Solimonas|s__sp. K1W22B-7
h1,g__Chondromyces|s__crocatus
o__Halobacteriales,g__Halomicrobium|s__sp. LC1Hm
h4,g__Thermoanaerobacter|s__mathranii
h6,g__Blattabacterium|s__sp. (Mastotermes darwiniensis)
h4,g__Haematobacter|s__massiliensis
o__Thermococcales,g__Thermococcus|s__peptonophilus
h1,g__Streptomyces|s__sp. 2323.1
h8,g__Microbacterium|s__sp. No. 7
h2,g__Rhodoplanes|s__sp. Z2-YC6860
h0,g__Staphylococcus|s__arlettae
1,g__Mannheimia|s__granulomatis
h0,g__Campylobacter|s__curvus
h4,g__Xanthomonas|s__sacchari
o__Xanthomonadales,g__Stenotrophomonas|s__sp. pho
h5,g__Acinetobacter|s__schindleri
h2,g__Chania|s__multitudinisentens
h1,g__Thermomonas|s__brevis
h0,g__Methylobacterium|s__currus
h6,g__Sphingobium|s__cloacae
h3,g__Actinomyces|s__tangfeifanii
h9,g__Bacillus|s__freudenreichii
CarbonmonoxideCOConsumptionimport,g__Methanothermobacter|s__thermautotrophicus
TaurodeoxycholateConsumptionimport,g__Bifidobacterium|s__bifidum
h2,g__Thauera|s__aromatica
h7,g__Sulfuriferula|s__plumbiphila
h9,g__Sphingorhabdus|s__sp. JK6
o__Rhodobacterales,g__Pseudohalocynthiibacter|s__aestuariivivens
h9,g__Nakamurella|s__panacisegetis
h3,g__Neorhizobium|s__sp. SOG26
h0,g__Enterococcus|s__sp. CR-Ec1
h1,g__Azotobacter|s__chroococcum
output,19
h0,g__Actinobacillus|s__suis
h1,g__Teredinibacter|s__sp. Bs08
h2,g__Lactobacillus|s__sp. NFFJ11
h3,g__Tessaracoccus|s__flavus
h3,g__Methanopyrus|s__sp. KOL6
h9,g__Kluyvera|s__intermedia
h9,g__Nitrosospira|s__briensis
155,g__Vagococcus|s__sp. HDW17B
h2,g__Methanofollis|s__liminatans
h5,g__Weissella|s__diestrammenae
h7,g__Halalkalicoccus|s__jeotgali
h0,g__Nostoc|s__sp. 'Peltigera membranacea cyanobiont' N6
o__Sphingomonadales,g__Erythrobacter|s__sp. HKB08
o__Streptomycetales,g__Streptomyces|s__sp. 44414
h1,g__Corynebacterium|s__ulcerans
h2,g__Tamlana|s__sp. UJ94
h2,g__Streptomyces|s__sp. HK1
h1,g__Alteromonas|s__pelagimontana
71,g__Pseudomonas|s__graminis
h2,g__Microbacterium|s__sp. 4R-513
h4,g__Sphingobacterium|s__sp. 21
h5,g__Acetobacter|s__aceti
h8,g__Chondrocystis|s__sp. NIES-4102
h6,g__Anaerohalosphaera|s__lusitana
h7,g__Heliorestis|s__convoluta
h6,g__Heliorestis|s__convoluta
h2,g__Granulicella|s__sp. WH15
h8,g__Gallibacterium|s__anatis
h1,g__Propionimicrobium|s__sp. Marseille-P3275
h6,g__Borrelia|s__hermsii
h0,g__Serratia|s__sp. FDAARGOS_506
h8,g__Chryseobacterium|s__arthrosphaerae
Indole-3-acetateIndoleacetateConsumptionimportproductionexport,g__Escherichia|s__coli
ButyrateProductionexport,g__Fusobacterium|s__varium
h0,g__Thermomonas|s__sp. XSG
h5,g__Bacillus|s__cereus
o__Bacillales,g__Paenibacillus|s__lentus
NitrateConsumptionimport,g__Geobacter|s__metallireducens
h0,g__Corynebacterium|s__sp. 23H37-10
h6,g__Bdellovibrio|s__exovorus
h8,g__Clostridium|s__baratii
h6,g__Gloeobacter|s__violaceus
h1,g__Methylotenera|s__mobilis
h8,g__Sporosarcina|s__sp. P33
h4,g__Anaplasma|s__centrale
h5,g__Lautropia|s__mirabilis
h2,g__Streptomyces|s__scabiei
h2,g__Acinetobacter|s__sp. NEB149
h6,g__Rufibacter|s__sp. DG31D
h1,g__Streptococcus|s__pasteurianus
h7,g__Burkholderia|s__lata
h8,g__Teredinibacter|s__sp. Bs08
h1,g__Desulfitobacterium|s__dichloroeliminans
h4,g__Bacillus|s__thuringiensis
h5,g__Burkholderia|s__sp. M701
h1,g__Sphingorhabdus|s__sp. JK6
17,g__Hoyosella|s__subflava
h6,g__Micrococcus|s__sp. MG-2010-D12
h8,g__Trichodesmium|s__erythraeum
h3,g__Atlantibacter|s__hermannii
h5,g__Streptomyces|s__lividans
o__Clostridiales,g__Alkaliphilus|s__metalliredigens
h8,g__Campylobacter|s__pinnipediorum
h6,g__Pasteurella|s__dagmatis
h7,g__Acetobacter|s__oryzoeni
h9,g__Spiroplasma|s__apis
h3,g__Avibacterium|s__paragallinarum
h3,g__Shewanella|s__sp. MEBiC00475
h1,g__Sphingobium|s__japonicum
h4,g__Microbacterium|s__sp. 1S1
h2,g__Parolsenella|s__catena
h7,g__Blattabacterium|s__sp. (Mastotermes darwiniensis)
h8,g__Vibrio|s__mimicus
o__Vibrionales,g__Vibrio|s__splendidus
h1,g__Plesiomonas|s__shigelloides
h5,g__Bartonella|s__vinsonii
h3,g__Clostridium|s__sp. SY8519
h3,g__Streptococcus|s__parasanguinis
h2,g__Streptomyces|s__rectiverticillatus
h1,g__Flaviflexus|s__sp. dk850
h8,g__Rippkaea|s__orientalis
h0,g__Thermofilum|s__sp. 3507LT
h5,g__Pantoea|s__sp. 201603H
o__Lactobacillales,g__Leuconostoc|s__lactis
h0,g__Halapricum|s__salinum
h8,g__Pseudomonas|s__umsongensis
h9,g__Methanosarcina|s__vacuolata
o__Enterobacterales,g__Proteus|s__vulgaris
h0,g__Streptomyces|s__luteoverticillatus
h1,g__Synechococcus|s__sp. KORDI-52
h2,g__Paenibacillus|s__barcinonensis
h4,g__Rhizobium|s__rhizoryzae
h3,g__Burkholderia|s__metallica
h9,g__Streptomyces|s__antibioticus
h9,g__Nitrosopumilus|s__ureiphilus
h8,g__Mycobacterium|s__kubicae
h6,g__Aliivibrio|s__salmonicida
o__Alteromonadales,g__Paraglaciecola|s__psychrophila
h7,g__Halomonas|s__aestuarii
h4,g__Acidianus|s__brierleyi
h5,g__Synechococcus|s__sp. M16.1
h4,g__Janthinobacterium|s__lividum
h3,g__Mesorhizobium|s__sp. 8
h0,g__Olsenella|s__sp. GAM18
89,g__Lawsonella|s__clevelandensis
h4,g__Pseudomonas|s__azotoformans
h5,g__Sphingobium|s__chlorophenolicum
h5,g__Pseudomonas|s__yamanorum
h7,g__Orbus|s__sp. IPMB12
h8,g__Micromonospora|s__echinaurantiaca
h8,g__Mycoplasma|s__orale
h9,g__Thermoanaerobacterium|s__xylanolyticum
h3,g__Clostridium|s__baratii
h1,g__Malaciobacter|s__Arcobacter pacificus
h2,g__Luteitalea|s__pratensis
h4,g__Rhizobium|s__pusense
h5,g__Calditerrivibrio|s__nitroreducens
h7,g__Calothrix|s__sp. PCC 7507
h7,g__Cronobacter|s__condimenti
1,g__Aminipila|s__sp. CBA3637
CellobioseConsumptionimport,g__Butyrivibrio|s__fibrisolvens
h1,g__Comamonas|s__koreensis
o__Oceanospirillales,g__Halomonas|s__sp. SF2003
h4,g__Luteipulveratus|s__mongoliensis
h9,g__Limnobaculum|s__parvum
h5,g__Streptomyces|s__sp. DSM 40868
h7,g__Sphingomonas|s__sp. MK52
h6,g__Oceanisphaera|s__profunda
D-MannoseMannoseConsumptionimport,g__Parabacteroides|s__distasonis
h9,g__Mitsuaria|s__sp. 7
h9,g__Brevibacterium|s__sp. YB235
h8,g__Sulfuricella|s__denitrificans
h5,g__Mobiluncus|s__curtisii
h6,g__Martelella|s__sp. AD-3
h7,g__Phytohabitans|s__flavus
h3,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Camponotus nipponensis
h4,g__Chlamydia|s__abortus
h3,g__Bacillus|s__sp. Y1
o__Clostridiales,g__Clostridium|s__sp. SY8519
h1,g__Candidatus Nitrosocaldus|s__cavascurensis
h9,g__Alysiella|s__filiformis
h9,g__Bacillus|s__circulans
h5,g__Kerstersia|s__gyiorum
o__Flavobacteriales,g__Capnocytophaga|s__sp. FDAARGOS_737
h0,g__Chryseobacterium|s__sp. G0162
h6,g__Fimbriimonas|s__ginsengisoli
h3,g__Bradyrhizobium|s__sp.
o__Flavobacteriales,g__Flavobacterium|s__pallidum
h3,g__Ochrobactrum|s__sp. LM19
h7,g__Herminiimonas|s__arsenicoxydans
h5,g__Tenacibaculum|s__maritimum
h9,g__Brevibacillus|s__sp. JNUCC-41
h9,g__Actinopolymorpha|s__singaporensis
h0,g__Pantoea|s__sp. SO10
8,g__Neorhizobium|s__galegae
o__Pseudomonadales,g__Pseudomonas|s__cerasi
h9,g__Agromyces|s__sp. LHK192
2,g__Lactobacillus|s__amylolyticus
o__Pseudonocardiales,g__Saccharomonospora|s__sp. 31sw
h2,g__Spirosoma|s__pollinicola
h3,g__Thermobifida|s__fusca
h6,g__Granulicella|s__tundricola
h9,g__Streptomyces|s__actuosus
h9,g__Bartonella|s__sp. A1379B
h7,g__Rhodococcus|s__sp. S2-17
h5,g__Sinorhizobium|s__sp. M14
h3,g__Streptomyces|s__sp. Tu 2975
h2,g__Wolbachia|s__endosymbiont of Chrysomya megacephala
h1,g__Flammeovirga|s__sp. MY04
h3,g__Myxococcus|s__stipitatus
h5,g__Actinomyces|s__qiguomingii
h6,g__Xenorhabdus|s__nematophila
h8,g__Glutamicibacter|s__sp. ZJUTW
h9,g__Pseudoalteromonas|s__sp. R3
h5,g__Treponema|s__paraluiscuniculi
o__Bacillales,g__Staphylococcus|s__sp. M0911
PropanoatePropionateProductionexport,g__Bacteroides|s__caccae
h3,g__Rhodoferax|s__saidenbachensis
h3,g__Pseudoalteromonas|s__sp. 16-SW-7
h8,g__Staphylococcus|s__epidermidis
h8,g__Actinomyces|s__howellii
h9,g__Shewanella|s__chilikensis
h6,g__Hydrogenophaga|s__pseudoflava
h9,g__Bacillus|s__sp. SDLI1
h8,g__Chlamydia|s__pneumoniae
o__Mycoplasmatales,g__Mycoplasma|s__penetrans
h2,g__Pandoraea|s__apista
StarchAmylopectinAmylose14-alpha-D-GlucanPullulanResistantstarchMacromoleculedegradation,g__Bacteroides|s__fragilis
h9,g__Microbulbifer|s__sp. THAF38
output,132
h4,g__Streptomyces|s__katrae
h4,g__Turneriella|s__parva
h1,g__Klebsiella|s__sp. WP4-W18-ESBL-05
h5,g__Sporolactobacillus|s__terrae
h0,g__Leptospira|s__tipperaryensis
h1,g__Thermoleptolyngbya|s__sp. PKUAC-SCTA183
h2,g__Trichodesmium|s__erythraeum
h2,g__Campylobacter|s__pinnipediorum
h1,g__Desulfovibrio|s__Candidatus Desulfovibrio trichonymphae
h3,g__Pseudonocardia|s__sp. Gen01
h5,g__Hymenobacter|s__sp. APR13
h5,g__Rhizobium|s__pseudoryzae
h7,g__Sphingobium|s__japonicum
h2,g__Dyadobacter|s__fermentans
h9,g__Nitratiruptor|s__sp. SB155-2
o__Pseudonocardiales,g__Pseudonocardia|s__sp. EC080625-04
h2,g__Paenibacillus|s__larvae
43,g__Streptacidiphilus|s__bronchialis
h0,g__Pseudomonas|s__lundensis
h4,g__Halomonas|s__sp. GT
h6,g__Pseudomonas|s__asplenii
h9,g__Candidatus Phycorickettsia|s__trachydisci
h7,g__Rhodococcus|s__sp. WAY2
h0,g__Synechococcus|s__sp. Minos11
h7,g__Kyrpidia|s__tusciae
h8,g__Rhizobium|s__sp. ACO-34A
h1,g__Pseudomonas|s__sp. Os17
o__Lactobacillales,g__Streptococcus|s__koreensis
h0,g__Mycolicibacterium|s__rhodesiae
h0,g__Candidatus Nucleicultrix|s__amoebiphila
h0,g__Bordetella|s__sp. N
h3,g__Paenibacillus|s__terrae
h5,g__Collimonas|s__fungivorans
o__Clostridiales,g__Caproiciproducens|s__sp. NJN-50
h5,g__Micrococcus|s__sp. A1
h6,g__Nostoc|s__sp. 'Lobaria pulmonaria (5183) cyanobiont'
h3,g__Streptomyces|s__sp. ICC4
o__Bacillales,g__Oceanobacillus|s__iheyensis
h6,g__Flavisolibacter|s__sp. 17J28-1
h8,g__Thermoanaerobacterium|s__aotearoense
